gesture,frame,joint,x,y,person_idx,video_idx
ASL_letter_Y,0,hand_position,0.0,0.0,47981,0
ASL_letter_Y,1,hand_position,0.0,0.0,47981,0
ASL_letter_Y,2,hand_position,0.0,0.0,47981,0
ASL_letter_Y,3,hand_position,0.0,0.0,47981,0
ASL_letter_Y,4,hand_position,0.0,0.0,47981,0
ASL_letter_Y,5,hand_position,0.0,0.0,47981,0
ASL_letter_Y,6,hand_position,0.0,0.0,47981,0
ASL_letter_Y,7,hand_position,0.0,0.0,47981,0
ASL_letter_Y,8,hand_position,0.0,0.0,47981,0
ASL_letter_Y,9,hand_position,0.0,0.0,47981,0
ASL_letter_Y,10,hand_position,0.0,0.0,47981,0
ASL_letter_Y,11,hand_position,0.0,0.0,47981,0
ASL_letter_Y,12,hand_position,0.0,0.0,47981,0
ASL_letter_Y,13,hand_position,0.0,0.0,47981,0
ASL_letter_Y,14,hand_position,0.0,0.0,47981,0
ASL_letter_Y,15,hand_position,0.0,0.0,47981,0
ASL_letter_Y,16,hand_position,0.0,0.0,47981,0
ASL_letter_Y,17,hand_position,0.0,0.0,47981,0
ASL_letter_Y,18,hand_position,0.0,0.0,47981,0
ASL_letter_Y,19,hand_position,0.0,0.0,47981,0
ASL_letter_Y,20,hand_position,0.0,0.0,47981,0
ASL_letter_Y,21,hand_position,0.0,0.0,47981,0
ASL_letter_Y,22,hand_position,0.0,0.0,47981,0
ASL_letter_Y,23,hand_position,0.0,0.0,47981,0
ASL_letter_Y,24,hand_position,0.0,0.0,47981,0
ASL_letter_Y,25,hand_position,0.0,0.0,47981,0
ASL_letter_Y,26,hand_position,0.0,0.0,47981,0
ASL_letter_Y,27,hand_position,0.0,0.0,47981,0
ASL_letter_Y,28,hand_position,0.0,0.0,47981,0
ASL_letter_Y,29,hand_position,0.0,0.0,47981,0
ASL_letter_Y,30,hand_position,0.0,0.0,47981,0
ASL_letter_Y,31,hand_position,0.0,0.0,47981,0
ASL_letter_Y,32,hand_position,0.0,0.0,47981,0
ASL_letter_Y,33,hand_position,0.0,0.0,47981,0
ASL_letter_Y,34,hand_position,0.0,0.0,47981,0
ASL_letter_Y,35,hand_position,0.0,0.0,47981,0
ASL_letter_Y,36,hand_position,0.0,0.0,47981,0
ASL_letter_Y,37,hand_position,0.0,0.0,47981,0
ASL_letter_Y,38,hand_position,0.0,0.0,47981,0
ASL_letter_Y,39,hand_position,0.0,0.0,47981,0
ASL_letter_Y,40,hand_position,0.0,0.0,47981,0
ASL_letter_Y,41,hand_position,0.0,0.0,47981,0
ASL_letter_Y,42,hand_position,0.0,0.0,47981,0
ASL_letter_Y,43,hand_position,0.0,0.0,47981,0
ASL_letter_Y,44,hand_position,0.0,0.0,47981,0
ASL_letter_Y,45,hand_position,0.0,0.0,47981,0
ASL_letter_Y,46,hand_position,0.0,0.0,47981,0
ASL_letter_Y,47,hand_position,0.0,0.0,47981,0
ASL_letter_Y,48,hand_position,0.0,0.0,47981,0
ASL_letter_Y,49,hand_position,0.0,0.0,47981,0
ASL_letter_Y,50,hand_position,0.0,0.0,47981,0
ASL_letter_Y,51,hand_position,0.0,0.0,47981,0
ASL_letter_Y,52,hand_position,0.0,0.0,47981,0
ASL_letter_Y,53,hand_position,0.0,0.0,47981,0
ASL_letter_Y,54,hand_position,0.0,0.0,47981,0
ASL_letter_Y,55,hand_position,0.0,0.0,47981,0
ASL_letter_Y,56,hand_position,0.0,0.0,47981,0
ASL_letter_Y,57,hand_position,0.0,0.0,47981,0
ASL_letter_Y,58,hand_position,0.0,0.0,47981,0
ASL_letter_Y,59,hand_position,0.0,0.0,47981,0
ASL_letter_Y,60,hand_position,0.0,0.0,47981,0
