gesture,frame,joint,x,y,person_idx,video_idx
ASL_letter_G,0,hand_position,0.0,0.0,47981,0
ASL_letter_G,1,hand_position,0.0,0.0,47981,0
ASL_letter_G,2,hand_position,0.0,0.0,47981,0
ASL_letter_G,3,hand_position,0.0,0.0,47981,0
ASL_letter_G,4,hand_position,0.0,0.0,47981,0
ASL_letter_G,5,hand_position,0.0,0.0,47981,0
ASL_letter_G,6,hand_position,0.0,0.0,47981,0
ASL_letter_G,7,hand_position,0.0,0.0,47981,0
ASL_letter_G,8,hand_position,0.0,0.0,47981,0
ASL_letter_G,9,hand_position,0.0,0.0,47981,0
ASL_letter_G,10,hand_position,0.0,0.0,47981,0
ASL_letter_G,11,hand_position,0.0,0.0,47981,0
ASL_letter_G,12,hand_position,0.0,0.0,47981,0
ASL_letter_G,13,hand_position,0.0,0.0,47981,0
ASL_letter_G,14,hand_position,0.0,0.0,47981,0
ASL_letter_G,15,hand_position,0.0,0.0,47981,0
ASL_letter_G,16,hand_position,0.0,0.0,47981,0
ASL_letter_G,17,hand_position,0.0,0.0,47981,0
ASL_letter_G,18,hand_position,0.0,0.0,47981,0
ASL_letter_G,19,hand_position,0.0,0.0,47981,0
ASL_letter_G,20,hand_position,0.0,0.0,47981,0
ASL_letter_G,21,hand_position,0.0,0.0,47981,0
ASL_letter_G,22,hand_position,0.0,0.0,47981,0
ASL_letter_G,23,hand_position,0.0,0.0,47981,0
ASL_letter_G,24,hand_position,0.0,0.0,47981,0
ASL_letter_G,25,hand_position,0.0,0.0,47981,0
ASL_letter_G,26,hand_position,0.0,0.0,47981,0
ASL_letter_G,27,hand_position,0.0,0.0,47981,0
ASL_letter_G,28,hand_position,0.0,0.0,47981,0
ASL_letter_G,29,hand_position,0.0,0.0,47981,0
ASL_letter_G,30,hand_position,0.0,0.0,47981,0
ASL_letter_G,31,hand_position,0.0,0.0,47981,0
ASL_letter_G,32,hand_position,0.0,0.0,47981,0
ASL_letter_G,33,hand_position,0.0,0.0,47981,0
ASL_letter_G,34,hand_position,0.0,0.0,47981,0
ASL_letter_G,35,hand_position,0.0,0.0,47981,0
ASL_letter_G,36,hand_position,0.0,0.0,47981,0
ASL_letter_G,37,hand_position,0.0,0.0,47981,0
ASL_letter_G,38,hand_position,0.0,0.0,47981,0
ASL_letter_G,39,hand_position,0.0,0.0,47981,0
ASL_letter_G,40,hand_position,0.0,0.0,47981,0
ASL_letter_G,41,hand_position,0.0,0.0,47981,0
ASL_letter_G,42,hand_position,0.0,0.0,47981,0
ASL_letter_G,43,hand_position,0.0,0.0,47981,0
ASL_letter_G,44,hand_position,0.0,0.0,47981,0
ASL_letter_G,45,hand_position,0.0,0.0,47981,0
ASL_letter_G,46,hand_position,0.0,0.0,47981,0
ASL_letter_G,47,hand_position,0.0,0.0,47981,0
ASL_letter_G,48,hand_position,0.0,0.0,47981,0
ASL_letter_G,49,hand_position,0.0,0.0,47981,0
ASL_letter_G,50,hand_position,0.0,0.0,47981,0
ASL_letter_G,51,hand_position,0.0,0.0,47981,0
ASL_letter_G,52,hand_position,0.0,0.0,47981,0
ASL_letter_G,53,hand_position,0.0,0.0,47981,0
ASL_letter_G,54,hand_position,0.0,0.0,47981,0
ASL_letter_G,55,hand_position,0.0,0.0,47981,0
ASL_letter_G,56,hand_position,0.0,0.0,47981,0
ASL_letter_G,57,hand_position,0.0,0.0,47981,0
ASL_letter_G,58,hand_position,0.0,0.0,47981,0
ASL_letter_G,59,hand_position,0.0,0.0,47981,0
ASL_letter_G,60,hand_position,0.0,0.0,47981,0
ASL_letter_G,61,hand_position,0.0,0.0,47981,0
