gesture,frame,joint,x,y,person_idx,video_idx
ASL_letter_I,0,hand_position,0.0,0.0,47981,0
ASL_letter_I,1,hand_position,0.0,0.0,47981,0
ASL_letter_I,2,hand_position,0.0,0.0,47981,0
ASL_letter_I,3,hand_position,0.0,0.0,47981,0
ASL_letter_I,4,hand_position,0.0,0.0,47981,0
ASL_letter_I,5,hand_position,0.0,0.0,47981,0
ASL_letter_I,6,hand_position,0.0,0.0,47981,0
ASL_letter_I,7,hand_position,0.0,0.0,47981,0
ASL_letter_I,8,hand_position,0.0,0.0,47981,0
ASL_letter_I,9,hand_position,0.0,0.0,47981,0
ASL_letter_I,10,hand_position,0.0,0.0,47981,0
ASL_letter_I,11,hand_position,0.0,0.0,47981,0
ASL_letter_I,12,hand_position,0.0,0.0,47981,0
ASL_letter_I,13,hand_position,0.0,0.0,47981,0
ASL_letter_I,14,hand_position,0.0,0.0,47981,0
ASL_letter_I,15,hand_position,0.0,0.0,47981,0
ASL_letter_I,16,hand_position,0.0,0.0,47981,0
ASL_letter_I,17,hand_position,0.0,0.0,47981,0
ASL_letter_I,18,hand_position,0.0,0.0,47981,0
ASL_letter_I,19,hand_position,0.0,0.0,47981,0
ASL_letter_I,20,hand_position,0.0,0.0,47981,0
ASL_letter_I,21,hand_position,0.0,0.0,47981,0
ASL_letter_I,22,hand_position,0.0,0.0,47981,0
ASL_letter_I,23,hand_position,0.0,0.0,47981,0
ASL_letter_I,24,hand_position,0.0,0.0,47981,0
ASL_letter_I,25,hand_position,0.0,0.0,47981,0
ASL_letter_I,26,hand_position,0.0,0.0,47981,0
ASL_letter_I,27,hand_position,0.0,0.0,47981,0
ASL_letter_I,28,hand_position,0.0,0.0,47981,0
ASL_letter_I,29,hand_position,0.0,0.0,47981,0
ASL_letter_I,30,hand_position,0.0,0.0,47981,0
ASL_letter_I,31,hand_position,0.0,0.0,47981,0
ASL_letter_I,32,hand_position,0.0,0.0,47981,0
ASL_letter_I,33,hand_position,0.0,0.0,47981,0
ASL_letter_I,34,hand_position,0.0,0.0,47981,0
ASL_letter_I,35,hand_position,0.0,0.0,47981,0
ASL_letter_I,36,hand_position,0.0,0.0,47981,0
ASL_letter_I,37,hand_position,0.0,0.0,47981,0
ASL_letter_I,38,hand_position,0.0,0.0,47981,0
ASL_letter_I,39,hand_position,0.0,0.0,47981,0
ASL_letter_I,40,hand_position,0.0,0.0,47981,0
ASL_letter_I,41,hand_position,0.0,0.0,47981,0
ASL_letter_I,42,hand_position,0.0,0.0,47981,0
ASL_letter_I,43,hand_position,0.0,0.0,47981,0
ASL_letter_I,44,hand_position,0.0,0.0,47981,0
ASL_letter_I,45,hand_position,0.0,0.0,47981,0
ASL_letter_I,46,hand_position,0.0,0.0,47981,0
ASL_letter_I,47,hand_position,0.0,0.0,47981,0
ASL_letter_I,48,hand_position,0.0,0.0,47981,0
ASL_letter_I,49,hand_position,0.0,0.0,47981,0
ASL_letter_I,50,hand_position,0.0,0.0,47981,0
ASL_letter_I,51,hand_position,0.0,0.0,47981,0
ASL_letter_I,52,hand_position,0.0,0.0,47981,0
ASL_letter_I,53,hand_position,0.0,0.0,47981,0
ASL_letter_I,54,hand_position,0.0,0.0,47981,0
ASL_letter_I,55,hand_position,0.0,0.0,47981,0
ASL_letter_I,56,hand_position,0.0,0.0,47981,0
ASL_letter_I,57,hand_position,0.0,0.0,47981,0
ASL_letter_I,58,hand_position,0.0,0.0,47981,0
ASL_letter_I,59,hand_position,0.0,0.0,47981,0
ASL_letter_I,60,hand_position,0.0,0.0,47981,0
ASL_letter_I,61,hand_position,0.0,0.0,47981,0
ASL_letter_I,62,hand_position,0.0,0.0,47981,0
ASL_letter_I,63,hand_position,0.0,0.0,47981,0
ASL_letter_I,64,hand_position,0.0,0.0,47981,0
ASL_letter_I,65,hand_position,0.0,0.0,47981,0
ASL_letter_I,66,hand_position,0.0,0.0,47981,0
ASL_letter_I,67,hand_position,0.0,0.0,47981,0
ASL_letter_I,68,hand_position,0.0,0.0,47981,0
ASL_letter_I,69,hand_position,0.0,0.0,47981,0
ASL_letter_I,70,hand_position,0.0,0.0,47981,0
ASL_letter_I,71,hand_position,0.0,0.0,47981,0
ASL_letter_I,72,hand_position,0.0,0.0,47981,0
ASL_letter_I,73,hand_position,0.0,0.0,47981,0
ASL_letter_I,74,hand_position,0.0,0.0,47981,0
ASL_letter_I,75,hand_position,0.0,0.0,47981,0
ASL_letter_I,76,hand_position,0.0,0.0,47981,0
ASL_letter_I,77,hand_position,0.0,0.0,47981,0
ASL_letter_I,78,hand_position,0.0,0.0,47981,0
ASL_letter_I,79,hand_position,0.0,0.0,47981,0
ASL_letter_I,80,hand_position,0.0,0.0,47981,0
ASL_letter_I,81,hand_position,0.0,0.0,47981,0
ASL_letter_I,82,hand_position,0.0,0.0,47981,0
ASL_letter_I,83,hand_position,0.0,0.0,47981,0
ASL_letter_I,84,hand_position,0.0,0.0,47981,0
ASL_letter_I,85,hand_position,0.0,0.0,47981,0
ASL_letter_I,86,hand_position,0.0,0.0,47981,0
ASL_letter_I,87,hand_position,0.0,0.0,47981,0
ASL_letter_I,88,hand_position,0.0,0.0,47981,0
ASL_letter_I,89,hand_position,0.0,0.0,47981,0
ASL_letter_I,90,hand_position,0.0,0.0,47981,0
ASL_letter_I,91,hand_position,0.0,0.0,47981,0
ASL_letter_I,92,hand_position,0.0,0.0,47981,0
ASL_letter_I,93,hand_position,0.0,0.0,47981,0
ASL_letter_I,94,hand_position,0.0,0.0,47981,0
ASL_letter_I,95,hand_position,0.0,0.0,47981,0
ASL_letter_I,96,hand_position,0.0,0.0,47981,0
ASL_letter_I,97,hand_position,0.0,0.0,47981,0
ASL_letter_I,98,hand_position,0.0,0.0,47981,0
ASL_letter_I,99,hand_position,0.0,0.0,47981,0
ASL_letter_I,100,hand_position,0.0,0.0,47981,0
ASL_letter_I,101,hand_position,0.0,0.0,47981,0
ASL_letter_I,102,hand_position,0.0,0.0,47981,0
ASL_letter_I,103,hand_position,0.0,0.0,47981,0
ASL_letter_I,104,hand_position,0.0,0.0,47981,0
ASL_letter_I,105,hand_position,0.0,0.0,47981,0
ASL_letter_I,106,hand_position,0.0,0.0,47981,0
ASL_letter_I,107,hand_position,0.0,0.0,47981,0
ASL_letter_I,108,hand_position,0.0,0.0,47981,0
ASL_letter_I,109,hand_position,0.0,0.0,47981,0
ASL_letter_I,110,hand_position,0.0,0.0,47981,0
ASL_letter_I,111,hand_position,0.0,0.0,47981,0
ASL_letter_I,112,hand_position,0.0,0.0,47981,0
ASL_letter_I,113,hand_position,0.0,0.0,47981,0
ASL_letter_I,114,hand_position,0.0,0.0,47981,0
ASL_letter_I,115,hand_position,0.0,0.0,47981,0
ASL_letter_I,116,hand_position,0.0,0.0,47981,0
ASL_letter_I,117,hand_position,0.0,0.0,47981,0
ASL_letter_I,118,hand_position,0.0,0.0,47981,0
ASL_letter_I,119,hand_position,0.0,0.0,47981,0
ASL_letter_I,120,hand_position,0.0,0.0,47981,0
ASL_letter_I,121,hand_position,0.0,0.0,47981,0
ASL_letter_I,122,hand_position,0.0,0.0,47981,0
ASL_letter_I,123,hand_position,0.0,0.0,47981,0
ASL_letter_I,124,hand_position,0.0,0.0,47981,0
ASL_letter_I,125,hand_position,0.0,0.0,47981,0
ASL_letter_I,126,hand_position,0.0,0.0,47981,0
ASL_letter_I,127,hand_position,0.0,0.0,47981,0
ASL_letter_I,128,hand_position,0.0,0.0,47981,0
ASL_letter_I,129,hand_position,0.0,0.0,47981,0
ASL_letter_I,130,hand_position,0.0,0.0,47981,0
ASL_letter_I,131,hand_position,0.0,0.0,47981,0
ASL_letter_I,132,hand_position,0.0,0.0,47981,0
ASL_letter_I,133,hand_position,0.0,0.0,47981,0
ASL_letter_I,134,hand_position,0.0,0.0,47981,0
ASL_letter_I,135,hand_position,0.0,0.0,47981,0
ASL_letter_I,136,hand_position,0.0,0.0,47981,0
ASL_letter_I,137,hand_position,0.0,0.0,47981,0
ASL_letter_I,138,hand_position,0.0,0.0,47981,0
ASL_letter_I,139,hand_position,0.0,0.0,47981,0
ASL_letter_I,140,hand_position,0.0,0.0,47981,0
ASL_letter_I,141,hand_position,0.0,0.0,47981,0
ASL_letter_I,142,hand_position,0.0,0.0,47981,0
ASL_letter_I,143,hand_position,0.0,0.0,47981,0
ASL_letter_I,144,hand_position,0.0,0.0,47981,0
ASL_letter_I,145,hand_position,0.0,0.0,47981,0
ASL_letter_I,146,hand_position,0.0,0.0,47981,0
ASL_letter_I,147,hand_position,0.0,0.0,47981,0
ASL_letter_I,148,hand_position,0.0,0.0,47981,0
ASL_letter_I,149,hand_position,0.0,0.0,47981,0
ASL_letter_I,150,hand_position,0.0,0.0,47981,0
ASL_letter_I,151,hand_position,0.0,0.0,47981,0
ASL_letter_I,152,hand_position,0.0,0.0,47981,0
ASL_letter_I,153,hand_position,0.0,0.0,47981,0
ASL_letter_I,154,hand_position,0.0,0.0,47981,0
ASL_letter_I,155,hand_position,0.0,0.0,47981,0
ASL_letter_I,156,hand_position,0.0,0.0,47981,0
ASL_letter_I,157,hand_position,0.0,0.0,47981,0
ASL_letter_I,158,hand_position,0.0,0.0,47981,0
ASL_letter_I,159,hand_position,0.0,0.0,47981,0
ASL_letter_I,160,hand_position,0.0,0.0,47981,0
ASL_letter_I,161,hand_position,0.0,0.0,47981,0
ASL_letter_I,162,hand_position,0.0,0.0,47981,0
ASL_letter_I,163,hand_position,0.0,0.0,47981,0
ASL_letter_I,164,hand_position,0.0,0.0,47981,0
ASL_letter_I,165,hand_position,0.0,0.0,47981,0
ASL_letter_I,166,hand_position,0.0,0.0,47981,0
ASL_letter_I,167,hand_position,0.0,0.0,47981,0
ASL_letter_I,168,hand_position,0.0,0.0,47981,0
ASL_letter_I,169,hand_position,0.0,0.0,47981,0
ASL_letter_I,170,hand_position,0.0,0.0,47981,0
ASL_letter_I,171,hand_position,0.0,0.0,47981,0
ASL_letter_I,172,hand_position,0.0,0.0,47981,0
ASL_letter_I,173,hand_position,0.0,0.0,47981,0
ASL_letter_I,174,hand_position,0.0,0.0,47981,0
ASL_letter_I,175,hand_position,0.0,0.0,47981,0
ASL_letter_I,176,hand_position,0.0,0.0,47981,0
ASL_letter_I,177,hand_position,0.0,0.0,47981,0
ASL_letter_I,178,hand_position,0.0,0.0,47981,0
ASL_letter_I,179,hand_position,0.0,0.0,47981,0
ASL_letter_I,180,hand_position,0.0,0.0,47981,0
ASL_letter_I,181,hand_position,0.0,0.0,47981,0
ASL_letter_I,182,hand_position,0.0,0.0,47981,0
ASL_letter_I,183,hand_position,0.0,0.0,47981,0
ASL_letter_I,184,hand_position,0.0,0.0,47981,0
ASL_letter_I,185,hand_position,0.0,0.0,47981,0
ASL_letter_I,186,hand_position,0.0,0.0,47981,0
ASL_letter_I,187,hand_position,0.0,0.0,47981,0
ASL_letter_I,188,hand_position,0.0,0.0,47981,0
ASL_letter_I,189,hand_position,0.0,0.0,47981,0
ASL_letter_I,190,hand_position,0.0,0.0,47981,0
ASL_letter_I,191,hand_position,0.0,0.0,47981,0
ASL_letter_I,192,hand_position,0.0,0.0,47981,0
ASL_letter_I,193,hand_position,0.0,0.0,47981,0
ASL_letter_I,194,hand_position,0.0,0.0,47981,0
ASL_letter_I,195,hand_position,0.0,0.0,47981,0
ASL_letter_I,196,hand_position,0.0,0.0,47981,0
ASL_letter_I,197,hand_position,0.0,0.0,47981,0
ASL_letter_I,198,hand_position,0.0,0.0,47981,0
ASL_letter_I,199,hand_position,0.0,0.0,47981,0
ASL_letter_I,200,hand_position,0.0,0.0,47981,0
ASL_letter_I,201,hand_position,0.0,0.0,47981,0
ASL_letter_I,202,hand_position,0.0,0.0,47981,0
ASL_letter_I,203,hand_position,0.0,0.0,47981,0
ASL_letter_I,204,hand_position,0.0,0.0,47981,0
ASL_letter_I,205,hand_position,0.0,0.0,47981,0
ASL_letter_I,206,hand_position,0.0,0.0,47981,0
ASL_letter_I,207,hand_position,0.0,0.0,47981,0
ASL_letter_I,208,hand_position,0.0,0.0,47981,0
ASL_letter_I,209,hand_position,0.0,0.0,47981,0
ASL_letter_I,210,hand_position,0.0,0.0,47981,0
ASL_letter_I,211,hand_position,0.0,0.0,47981,0
ASL_letter_I,212,hand_position,0.0,0.0,47981,0
ASL_letter_I,213,hand_position,0.0,0.0,47981,0
ASL_letter_I,214,hand_position,0.0,0.0,47981,0
ASL_letter_I,215,hand_position,0.0,0.0,47981,0
ASL_letter_I,216,hand_position,0.0,0.0,47981,0
ASL_letter_I,217,hand_position,0.0,0.0,47981,0
ASL_letter_I,218,hand_position,0.0,0.0,47981,0
ASL_letter_I,219,hand_position,0.0,0.0,47981,0
ASL_letter_I,220,hand_position,0.0,0.0,47981,0
ASL_letter_I,221,hand_position,0.0,0.0,47981,0
ASL_letter_I,222,hand_position,0.0,0.0,47981,0
ASL_letter_I,223,hand_position,0.0,0.0,47981,0
ASL_letter_I,224,hand_position,0.0,0.0,47981,0
ASL_letter_I,225,hand_position,0.0,0.0,47981,0
ASL_letter_I,226,hand_position,0.0,0.0,47981,0
ASL_letter_I,227,hand_position,0.0,0.0,47981,0
ASL_letter_I,228,hand_position,0.0,0.0,47981,0
ASL_letter_I,229,hand_position,0.0,0.0,47981,0
ASL_letter_I,230,hand_position,0.0,0.0,47981,0
ASL_letter_I,231,hand_position,0.0,0.0,47981,0
ASL_letter_I,232,hand_position,0.0,0.0,47981,0
ASL_letter_I,233,hand_position,0.0,0.0,47981,0
ASL_letter_I,234,hand_position,0.0,0.0,47981,0
ASL_letter_I,235,hand_position,0.0,0.0,47981,0
ASL_letter_I,236,hand_position,0.0,0.0,47981,0
ASL_letter_I,237,hand_position,0.0,0.0,47981,0
ASL_letter_I,238,hand_position,0.0,0.0,47981,0
ASL_letter_I,239,hand_position,0.0,0.0,47981,0
ASL_letter_I,240,hand_position,0.0,0.0,47981,0
ASL_letter_I,241,hand_position,0.0,0.0,47981,0
ASL_letter_I,242,hand_position,0.0,0.0,47981,0
